OBJECTID,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,Shape_Length,Shape_Area,MLRA,HUC12,FBndID
1506,84_12_1,1.547859788,0.761963725,388.6015015,78,193.7521362,100,1291.680908,5.231766224,8.004602432,0.822920799,2.457947493,,,,,,,,0.052769117,106,0.047492206,1.81276E-07,582.3536377,,,8182.426758,12262.08887,445.0245411,3084.873296,104,070801030406,
1507,490_4_2,1.597577691,0.761332393,388.2795105,86,213.4471283,100,1422.980835,5.399812698,8.261713028,0.822238982,2.455910921,,,,,,,,17.4779892,34956,15.7301898,6.00415E-05,601.7266235,,,24.68371391,38.25297928,443.6992266,3082.317483,108c,070802060502,
1508,138_21_2,1.639588594,0.761068165,388.1447754,78,193.5244141,100,1290.16272,5.541809559,8.47896862,0.821953595,2.455058575,,,,,,,,10.76603317,21532,9.689430237,3.69841E-05,581.6691895,,,40.05857468,60.03131104,443.9904953,3081.247691,108c,070802060602,
1509,84_17_1,1.564735293,0.760453045,387.8310547,78,193.3681335,100,1289.12085,5.288805485,8.091872215,0.821289301,2.453074455,,,,,,,,32.60020693,65201,29.340186,0.00011199,581.1992188,,,13.2184248,19.80898285,442.2953777,3078.75719,104,070801030406,
1510,23_36_1,1.62732017,0.760364175,387.7857361,73,180.9514771,100,1206.34314,5.500342369,8.415523529,0.821193337,2.452787638,,,,,,,,1.523699284,3047,1.371329308,5.23431E-06,568.7371826,,,282.7809143,414.7342224,444.3311037,3078.397516,105,070600060901,
1511,602_33_1,1.478656292,0.75989151,387.5446777,5,12.38623142,100,82.57487488,4.997858047,7.646722794,0.820682824,2.451262951,,,,,,,,1.171576262,2343,1.054418683,4.02467E-06,399.9309082,,,367.543457,379.2904358,441.7373468,3076.483895,108c,070801010602,
1512,137_14_1,1.64733696,0.759539425,387.3651123,86,212.9444733,100,1419.629883,5.567998886,8.5190382,0.820302606,2.450127125,,,,,,,,6.859756979,13719,6.173781209,2.35651E-05,600.3095703,,,62.74357605,97.23531342,445.4597084,3075.058441,108c,070802060602,
1513,699_39_1,1.554403305,0.759350777,387.2688904,5,12.37741756,100,82.51611328,5.253883362,8.038441658,0.820098817,2.449518681,,,,,,,,44.06210709,88124,39.65589523,0.000151365,399.6463013,,,9.765732765,10.0778532,443.1531968,3074.294704,108c,070802060406,
1514,60_41_1,1.49300766,0.758830607,387.0036011,76,188.0078735,100,1253.385864,5.046365738,7.720939636,0.819537044,2.447840691,,,,,,,,4.915860176,9832,4.424273968,1.68873E-05,575.0114746,,,87.47279358,129.9674225,441.6263156,3072.188757,104,070801030202,
1515,836_51_1,1.630616903,0.758192241,386.6780396,19,46.96228027,100,313.0818787,5.5114851,8.432572365,0.818847597,2.445781469,,,,,,,,8.203179359,16406,7.382861614,2.81801E-05,433.6403198,,,52.37509155,58.73607635,437.2522232,3069.604289,108c,070802060302,
1516,137_2_1,1.573562264,0.758087218,386.6244812,79,195.2373047,100,1301.582031,5.318640232,8.137519836,0.818734169,2.445442677,,,,,,,,1.441189229,2882,1.297070324,4.95086E-06,581.8618164,,,298.0751953,448.5969543,438.2427868,3069.178941,108c,070802060602,
1517,84_23_1,1.546714544,0.757733166,386.4439087,76,187.7359161,100,1251.572754,5.22789526,7.998679638,0.818351805,2.444300652,,,,,,,,7.700691856,15401,6.930622395,2.64539E-05,574.1798096,,,55.7589035,82.8467865,440.8001075,3067.745728,104,070801030406,
1518,656_29_2,1.646395206,0.756527483,385.82901,76,187.4372559,100,1249.581665,5.564815998,8.514168739,0.817049682,2.440411329,,,,,,,,0.980816901,1962,0.882735193,3.36936E-06,573.2662354,,,437.0835266,649.4204102,445.0609032,3062.864341,104,070801030202,
1519,406_36_2,1.598091245,0.756291926,385.7088928,78,192.309906,100,1282.06604,5.401548386,8.264369011,0.81679529,2.439651489,,,,,,,,8.416425705,16833,7.574783325,2.89126E-05,578.0187988,,,50.92012405,76.3082962,442.6830408,3061.910707,108c,070801030603,
1520,181_1_1,1.553369164,0.755932808,385.5257263,70,172.5038605,100,1150.025757,5.250387669,8.033093452,0.816407442,2.438493013,,,,,,,,22.43427551,44868,20.19084787,7.70676E-05,558.0296021,,,19.09408379,27.63775063,439.2584874,3060.456611,108c,070801030407,
1521,404_5_2,1.591351986,0.755642891,385.3778687,86,211.8520355,100,1412.346924,5.378769875,8.229517937,0.816094339,2.437557697,,,,,,,,7.975170135,15950,7.177653313,2.73968E-05,597.2299194,,,53.69134521,83.20684814,439.694517,3059.283059,108c,070802060601,
1522,845_31_1,1.551781654,0.755120575,385.1114807,70,172.318512,100,1148.790039,5.24502182,8.02488327,0.815530241,2.435872793,,,,,,,,0.815691531,1631,0.734122396,2.80211E-06,557.4299927,,,524.5875854,759.3148193,437.6355059,3057.168276,108c,070802060302,
1523,489_30_1,1.597820282,0.755052567,385.0768127,78,191.9946136,100,1279.964111,5.400632381,8.26296711,0.815456748,2.435653448,,,,,,,,12.45134972,24903,11.20621458,4.27736E-05,577.0714111,,,34.36279297,51.49565887,440.5421798,3056.893002,108c,070802060502,
1524,181_1_2,1.553369164,0.753959835,384.5195007,70,172.0536346,100,1147.02417,5.250387669,8.033093452,0.814276636,2.432128429,,,,,,,,446.2398129,892481,401.6158266,0.00153295,556.5731201,,,0.957431138,1.385834575,438.8999177,3052.468904,108c,070801030407,
1525,576_2_2,1.549214005,0.753378034,384.2228088,69,169.4649048,100,1129.765991,5.236343384,8.011605263,0.813648283,2.430251837,,,,,,,,50.12227598,100244,45.11004761,0.000172183,553.6877441,,,8.517455101,12.27415562,435.4107994,3050.113567,108c,070801010602,
1526,406_24_2,1.513950706,0.752586842,383.8192749,76,186.4609222,100,1243.072754,5.117153168,7.829244137,0.812793791,2.427699566,,,,,,,,1.280849695,2562,1.152764678,4.40005E-06,570.2802124,,,332.9554443,494.706543,438.9641386,3046.910383,108c,070801030603,
1527,60_8_2,1.557187915,0.752542973,383.7969055,76,186.4500427,100,1243.000244,5.263295174,8.052841187,0.812746406,2.427557945,,,,,,,,17.48159158,34963,15.73343277,6.00538E-05,570.2469482,,,24.39371681,36.24428177,437.3814383,3046.732656,104,070801030202,
1528,152_3_2,1.527721405,0.752348661,383.6978149,86,210.9284668,100,1406.189819,5.163698196,7.900458336,0.812536538,2.426931143,,,,,,,,53.29789162,106596,47.96810246,0.000183092,594.6262817,,,7.9990201,12.39628506,439.4462907,3045.946041,108c,070801030407,
1529,60_8_1,1.557187915,0.75214988,383.5964355,76,186.3526611,100,1242.351074,5.263295174,8.052841187,0.812321842,2.426290035,,,,,,,,3.104166985,6208,2.793750286,1.06636E-05,569.9490967,,,137.305191,204.008606,437.3225958,3045.141118,104,070801030202,
1530,583_19_2,1.592182994,0.751725018,383.3797607,74,181.3459473,100,1208.973022,5.381578445,8.233815193,0.811863005,2.424919367,,,,,,,,3.240364552,6481,2.916328192,1.11315E-05,564.725708,,,131.4597473,193.6427155,438.6778858,3043.421018,108c,070801010301,
1531,490_3_2,1.502406359,0.750804663,382.9103699,86,210.4955902,100,1403.303955,5.078133583,7.769544601,0.810869038,2.421950579,,,,,,,,6.10807085,12216,5.497263908,2.09828E-05,593.4059448,,,69.65471649,107.9456863,436.0174863,3039.694937,108c,070802060502,
1532,137_7_2,1.666124225,0.750691593,382.8527222,86,210.4638977,100,1403.092651,5.631499767,8.616194725,0.810746908,2.421585798,,,,,,,,0.290843338,582,0.261759013,9.99123E-07,593.3166504,,,1462.615234,2266.652344,437.4687321,3039.237182,108c,070802060602,
1533,458_34_2,1.55481708,0.750490308,382.750061,79,193.2812805,100,1288.54187,5.255281925,8.040581703,0.81052953,2.420936584,,,,,,,,108.3739262,216748,97.53652954,0.000372293,576.0313721,,,3.924171448,5.905801296,437.0142553,3038.422413,108c,070802060801,
1534,458_81_1,1.435176492,0.749306023,382.1460571,79,192.9762573,100,1286.508423,4.850896358,7.421871662,0.809250534,2.417116165,,,,,,,,69.22001743,138440,62.29801488,0.000237789,575.1223145,,,6.134160995,9.23179245,434.0576357,3033.62753,108c,070802060801,
1535,481_60_2,1.609418511,0.749102652,382.0423584,43,105.0089111,100,700.0593872,5.439834595,8.322946548,0.80903089,2.416460276,,,,,,,,2.17498669,4350,1.957488,7.47165E-06,487.0512695,,,195.1697083,248.8144379,437.0677308,3032.804216,108c,070802060603,
1536,516_39_1,1.482117772,0.74812597,381.5442505,78,190.2330933,100,1268.220581,5.009558201,7.664624214,0.807976067,2.413309574,,,,,,,,272.6668203,545332,245.4001387,0.000936682,571.7773438,,,1.554784179,2.329979658,436.143948,3028.850123,108c,070802060603,
1537,719_21_2,1.574379206,0.747857213,381.4071655,2,4.876008987,100,32.50672531,5.321401596,8.141744614,0.807685792,2.412442684,,,,,,,,6.381038591,12762,5.74293454,2.19205E-05,386.2831726,,,66.4132843,67.2623291,439.7913776,3027.761901,108c,070802060503,
1538,532_1_2,1.517975092,0.74739176,381.1697998,75,182.7370758,100,1218.247192,5.130755901,7.850056648,0.807183087,2.410941124,,,,,,,,2.912716576,5825,2.621444823,1.00059E-05,563.9068604,,,145.4044647,215.1130066,437.7148148,3025.877624,108c,070802060502,
1539,699_65_2,1.605087996,0.747082412,381.0120239,5,12.1774435,100,81.18295288,5.425197601,8.300552368,0.806849003,2.409943342,,,,,,,,18.08959389,36179,16.28063393,6.21425E-05,393.1894531,,,23.40277481,24.15074539,436.1842624,3024.625176,108c,070802060406,
1540,60_14_1,1.559690714,0.745363474,380.135376,78,189.5310211,100,1263.540161,5.271754742,8.065784454,0.804992557,2.404398203,,,,,,,,4.67926538,9359,4.211338937,1.60745E-05,569.6663818,,,90.26473236,135.2696533,436.1163923,3017.665971,104,070801030202,
1541,576_1_2,1.740499139,0.744176924,379.5302429,69,167.3950195,100,1115.966797,5.882886887,9.000817299,0.803711057,2.400570631,,,,,,,,10.92841123,21857,9.835570009,3.7542E-05,546.925293,,,38.5875206,55.60687256,447.2787037,3012.861979,108c,070801010602,
1542,450_36_1,1.479431868,0.744011641,379.4459229,70,169.7834625,100,1131.889771,5.000479698,7.650733948,0.8035326,2.400037527,,,,,,,,4.973488331,9947,4.476139545,1.70852E-05,549.2293701,,,84.77079773,122.7015762,434.7961252,3012.192855,108c,070801030301,
1543,531_2_1,1.53299439,0.743486881,379.1783142,76,184.2061462,100,1228.041016,5.181520939,7.927727222,0.80296582,2.398344755,,,,,,,,38.83800888,77676,34.95420837,0.000133419,563.3844604,,,10.84785843,16.11778641,434.6973941,3010.068288,108c,070802060502,
1544,388_3_1,1.553603411,0.74314338,379.0031128,86,208.3473206,100,1388.982178,5.251179695,8.034304619,0.802594841,2.397236824,,,,,,,,15.21750355,30435,13.6957531,5.22761E-05,587.3504639,,,27.67303848,42.8855896,432.8535317,3008.677684,108c,070802060601,
1545,141_6_2,1.514886022,0.742381454,378.6145325,68,164.5711212,100,1097.140869,5.120314598,7.834081173,0.801771998,2.394778967,,,,,,,,17.74523449,35490,15.97071123,6.09595E-05,543.1856689,,,23.70680428,34.01136398,432.9004305,3005.592923,108c,070801030409,
1546,587_6_1,1.655155778,0.742364705,378.6059875,69,166.9866486,100,1113.244385,5.594426632,8.559473038,0.801753879,2.394724846,,,,,,,,1.99533093,3991,1.795797795,6.85448E-06,545.5926514,,,210.8288574,303.8163147,431.4135728,3005.525005,108c,070801010602,
1547,421_16_2,1.567429185,0.742194474,378.5191956,83,200.822998,100,1338.819946,5.29791069,8.10580349,0.801570058,2.394175768,,,,,,,,0.63927722,1279,0.57534951,2.19608E-06,579.3421631,,,657.8943481,1006.939514,436.0344213,3004.8359,108c,070801030605,
1548,583_15_1,1.580793738,0.741732001,378.2833252,58,140.2466888,100,934.9779053,5.343082905,8.174917221,0.801070571,2.392683983,,,,,,,,11.02372527,22047,9.921352863,3.78694E-05,518.5300293,,,38.12820053,52.26404572,432.5722259,3002.96346,108c,070801010301,
1549,137_11_2,1.588214278,0.740663648,377.7384644,78,188.3356781,100,1255.571167,5.368164063,8.213291168,0.799916744,2.389237642,,,,,,,,51.8062263,103613,46.62560167,0.000177968,566.0741577,,,8.101524353,12.14084435,420.8039339,2998.638239,108c,070802060602,
1550,60_20_2,1.507026076,0.740577042,377.6943054,76,183.4853668,100,1223.23584,5.093748093,7.79343462,0.799823225,2.388958216,,,,,,,,35.75799741,71517,32.18219819,0.000122838,561.1796875,,,11.73612499,17.43758011,432.3691234,2998.28769,104,070801030202,
1551,60_47_2,1.491883755,0.740062892,377.4320679,76,183.3579865,100,1222.386597,5.042567253,7.715127945,0.799267948,2.387299538,52.6819973,0.005957763,131.0004959,11.79866219,1307,654,0.003582193,121.2558293,242511,109.1302471,0.000416545,560.7900391,0.577113271,0.857477129,3.458546877,5.13872242,431.2619958,2996.206112,104,070801030202,
1552,516_31_2,1.49534595,0.735416114,375.0622253,78,187.0014801,100,1246.676514,5.054269314,7.733032227,0.794249415,2.372310162,,,,,,,,15.07705092,30154,13.56934547,5.17936E-05,562.0637207,,,27.64040565,41.42158127,429.740638,2977.393239,108c,070802060603,
1553,598_6_1,1.499828696,0.734295964,374.4909363,78,186.7167816,100,1244.778564,5.069420815,7.756213665,0.79303962,2.36869669,,,,,,,,0.144797117,290,0.130317405,4.97416E-07,561.2077026,,,2873.683105,4306.467773,428.5261987,2972.858038,108c,070802060804,
1554,531_2_2,1.53299439,0.733170152,373.9167786,76,181.6499023,100,1210.99939,5.181520939,7.927727222,0.791823745,2.365065098,,,,,,,,1.446296137,2893,1.301666547,4.96841E-06,555.5666504,,,287.2600403,426.8117981,430.0916989,2968.300313,108c,070802060502,
1555,110_26_1,1.519015908,0.733029902,373.8452454,78,186.3948364,100,1242.632202,5.134274006,7.855439186,0.791672289,2.364612579,,,,,,,,0.183996409,368,0.165596768,6.32076E-07,560.2401123,,,2257.563721,3383.158447,426.3014852,2967.732483,108c,070802060301,
1556,443_6_2,1.531044126,0.732961476,373.8103638,78,186.3774414,100,1242.516235,5.174929142,7.91764164,0.79159838,2.364391804,,,,,,,,28.80887842,57618,25.92798972,9.8966E-05,560.1878052,,,14.41725254,21.60552406,427.778908,2967.455359,108c,070801030303,
1557,393_22_1,1.560712457,0.731614828,373.1235657,68,162.1841736,100,1081.227783,5.275207996,8.07106781,0.790144026,2.360047817,,,,,,,,7.142920155,14285,6.428628044,2.45378E-05,535.3077393,,,58.0409317,83.26935577,428.8021007,2962.00329,108c,070801030408,
1558,137_1_2,1.554457903,0.731389165,373.0084839,79,188.361969,100,1255.74646,5.254067898,8.038723946,0.789900303,2.359319925,,,,,,,,4.544036508,9088,4.089632958,1.561E-05,561.3704834,,,91.20830536,137.2667084,427.4742258,2961.089729,108c,070802060602,
1559,23_3_2,1.528746605,0.730858743,372.7379456,73,173.9295959,100,1159.53064,5.167163372,7.905759811,0.789327443,2.357608795,,,,,,,,316.2959015,632591,284.6663163,0.001086559,546.6675415,,,1.309385538,1.920380116,427.3728458,2958.942277,105,070600060901,
1560,576_2_1,1.549214005,0.729703426,372.1487427,68,161.7606354,100,1078.404297,5.236343384,8.011605263,0.788079679,2.353882074,,,,,,,,2.30345677,4607,2.073111188,7.91298E-06,533.9093628,,,179.5121918,257.5401611,429.0861476,2954.264844,108c,070801010602,
1561,110_28_2,1.556720257,0.72927916,371.932373,78,185.4411011,100,1236.274048,5.261714458,8.050422668,0.787621498,2.352513313,,,,,,,,0.986804962,1974,0.888124466,3.38993E-06,557.3734741,,,418.7840576,627.5848389,427.2759492,2952.547113,108c,070802060301,
1562,686_15_2,1.515201926,0.729144633,371.8637695,70,166.3904266,100,1109.269531,5.121382713,7.835715771,0.787476182,2.352079391,,,,,,,,14.58961572,29180,13.13065412,5.01191E-05,538.2542114,,,28.32027817,40.9921875,430.0515253,2952.002526,108c,070801030408,
1563,421_26_1,1.497088909,0.729098499,371.8402405,82,194.9023438,100,1299.348999,5.060160637,7.742045879,0.787426353,2.351930618,,,,,,,,3.945708752,7891,3.551137924,1.35545E-05,566.7425537,,,104.7101669,159.594635,426.6753575,2951.815777,108c,070801030605,
1564,450_25_2,1.48778522,0.728329003,371.4477844,70,166.2046814,100,1108.03125,5.02871418,7.693932533,0.786595345,2.349448442,,,,,,,,110.5200841,221041,99.46807472,0.000379665,537.6524658,,,3.73434186,5.405276775,425.9950695,2948.700486,108c,070801030301,
1565,388_12_2,1.484806776,0.725547612,370.0292969,78,184.4922485,100,1229.948364,5.018646717,7.678529263,0.783591449,2.340476274,,,,,,,,11.05221081,22104,9.946990013,3.79672E-05,554.5215454,,,37.20012665,55.74767303,425.814222,2937.439742,108c,070802060601,
1566,490_3_1,1.502406359,0.725503087,370.0065613,86,203.4021149,100,1356.01416,5.078133583,7.769544601,0.783543348,2.340332508,,,,,,,,0.138822764,278,0.124940485,4.76893E-07,573.4086914,,,2961.462402,4589.45459,422.8361521,2937.259558,108c,070802060502,
1567,44_11_2,1.503822207,0.725038826,369.7698059,73,172.5447388,100,1150.298218,5.082919121,7.776866436,0.783041954,2.338835001,,,,,,,,231.6903573,463381,208.5213242,0.000795917,542.3145752,,,1.773294926,2.600763083,425.3831487,2935.379883,104,070801030401,
1568,443_19_2,1.504842162,0.724671423,369.582428,78,184.269455,100,1228.463013,5.086366653,7.782141209,0.782645166,2.337649822,,,,,,,,27.36748588,54735,24.63073754,9.40145E-05,553.8518677,,,15.00492764,22.48620796,422.4396696,2933.892388,108c,070801030303,
1569,137_5_2,1.515972972,0.723872244,369.1748352,80,188.7856903,100,1258.571289,5.123988628,7.839702606,0.781782031,2.335071802,,,,,,,,45.9492532,91899,41.3543275,0.000157848,557.9605103,,,8.927114487,13.49219131,423.8750712,2930.656906,108c,070802060602,
1570,166_32_1,1.512101054,0.723424315,368.9464111,78,183.9523315,100,1226.348877,5.110901356,7.81967926,0.78129828,2.333626747,,,,,,,,2.870125532,5740,2.583112955,9.85963E-06,552.8987427,,,142.8301544,214.0435791,422.2236098,2928.8433,108c,070802060406,
1571,60_20_1,1.507026076,0.722724855,368.5896912,76,179.0621033,100,1193.747314,5.093748093,7.79343462,0.78054285,2.331370592,,,,,,,,0.339567959,679,0.305611163,1.1665E-06,547.6517944,,,1206.074097,1791.988892,422.579291,2926.011501,104,070801030202,
1572,598_12_1,1.489371896,0.72260952,368.5308533,70,164.8993988,100,1099.329346,5.034077168,7.702137947,0.780418277,2.330998421,,,,,,,,0.068559743,137,0.061703768,2.35521E-07,533.4302368,,,5972.58252,8645.018555,421.3447662,2925.544525,108c,070802060804,
1573,421_26_2,1.497088909,0.720873296,367.6453857,83,195.0539703,100,1300.359863,5.060160637,7.742045879,0.778543174,2.32539773,,,,,,,,3.307678938,6615,2.976911068,1.13627E-05,562.6993408,,,123.4989471,189.0212097,422.9224737,2918.515346,108c,070801030605,
1574,458_88_2,1.478785753,0.719989061,367.1944275,80,187.7730255,100,1251.82019,4.998295784,7.64739275,0.777588189,2.32254529,,,,,,,,80.96575165,161932,72.86917877,0.000278139,554.9674683,,,5.03909111,7.615942478,419.4418744,2914.935432,108c,070802060801,
1575,566_6_2,1.477844477,0.719377697,366.8826294,81,189.9588776,100,1266.392578,4.995114326,7.642524719,0.776927888,2.32057333,,,,,,,,2.392626524,4785,2.153363943,8.2193E-06,556.8414917,,,170.3765106,258.5914307,418.7204079,2912.460193,108c,070802060503,
1576,566_6_1,1.477844477,0.719377518,366.8825378,81,189.9588318,100,1266.392212,4.995114326,7.642524719,0.77692771,2.320572615,,,,,,,,20.98382521,41967,18.88544297,7.20849E-05,556.8413696,,,19.42673683,29.48521614,418.720417,2912.45953,108c,070802060503,
1577,532_1_1,1.517975092,0.719237387,366.8110657,75,175.8535461,100,1172.356934,5.130755901,7.850056648,0.776776373,2.320120573,,,,,,,,21.10038608,42201,18.99034719,7.24853E-05,542.6646118,,,19.31565857,28.57581329,419.4309533,2911.89236,108c,070802060502,
1578,516_15_1,1.508649588,0.717896223,366.1270752,78,182.5466614,100,1216.977783,5.099235535,7.801830292,0.775327921,2.31579423,,,,,,,,77.15938473,154319,69.44344616,0.000265063,548.6737061,,,5.272305489,7.901014805,420.6347441,2906.462548,108c,070802060603,
1579,602_15_2,1.55632031,0.717569113,365.9602356,69,161.4100037,100,1076.06665,5.260362625,8.048355103,0.774974644,2.314738989,,,,,,,,12.07523823,24150,10.86771393,4.14816E-05,527.3702393,,,33.67407608,48.52632523,419.9441851,2905.138097,108c,070801010602,
1580,397_6_2,1.455176473,0.717474163,365.9118347,85,198.8117218,100,1325.411499,4.918496609,7.525300026,0.774872124,2.314432859,,,,,,,,9.565317631,19131,8.608785868,3.28594E-05,564.7235718,,,42.5044632,65.59851837,419.6906847,2904.753624,108c,070802060602,
1581,149_24_1,1.500875473,0.714942813,364.6208496,78,181.7956543,100,1211.971069,5.072958946,7.761627197,0.772138238,2.306267023,,,,,,,,0.570200622,1140,0.513180554,1.95879E-06,546.4165039,,,710.5118408,1064.764648,417.6675988,2894.505276,104,070801030603,
