OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,radial
1821,F070802060801_80,3552.421576,31279.62625,7.726067543,1336.609741,68,1712.7146,26.11410904,304.407074,7.571546078,2.163298845,16.51889944,0.001868109,130.9988861,11.7985487,411,374,0.002048532,39.19658113,78394,37.23675227,0.000142131,3049.324219,3.573822737,8.153273582,35.89490509,81.89017487,108,070802060801,24
1822,F070802060801_84,6207.458314,54135.47246,13.37146187,2313.262939,63,2746.230957,45.19554138,526.8355713,13.10403252,3.744009256,49.37513852,0.005583793,131.0010376,11.79870033,1225,1115,0.006107256,144.7918077,289584,137.5522189,0.000525031,5059.494141,2.074675322,4.537662983,16.81734276,36.78235245,108,070802060801,24
1823,F070802060801_88,5225.759967,45431.55055,11.2215929,1941.335571,55,2012.031616,37.9289856,442.1307678,10.99716091,3.142045975,38.18632472,0.00431846,142.3325348,12.65260983,1015,923,0.005055603,17.6756925,35351,16.79190785,6.4094E-05,3953.367188,2.103288889,4.283171177,115.6113739,235.4328766,108,070802060801,24
1824,F070802060801_95,3095.331767,27970.71704,6.908767223,1195.216675,50,1126.129028,23.35163307,272.2054138,6.770591736,1.934454799,16.1463263,0.001825975,142.3330536,12.65265179,430,391,0.002141648,19.4182322,38837,18.44731998,7.04126E-05,2321.345703,3.056820154,5.936945438,64.790802,125.8364716,108,070802060801,24
1825,F070802060801_96,5176.739319,44735.75209,11.0497303,1911.603394,52,1873.150269,37.34808731,435.359375,10.82873535,3.093924522,40.73472237,0.004606656,130.9992523,11.79857445,1011,919,0.005033693,101.8359524,203672,96.7441552,0.000369268,3784.753662,2.080090761,4.118339062,19.7593689,39.12126541,108,070802060801,24
1826,F070802060801_97,4528.095405,39037.20473,9.64218998,1668.098877,74,2326.082031,32.59060287,379.9022827,9.449346542,2.699813128,29.36917885,0.003321336,130.9984741,11.79852009,729,664,0.003636967,51.20607844,102412,48.64577387,0.000185679,3994.180908,2.512197018,6.015332699,34.29072571,82.10746002,108,070802060801,24
1827,F070802060801_98,9518.829607,84244.17473,20.80831146,3599.837891,61,4137.940918,70.33209229,819.8474731,20.39214516,5.826327324,53.05951154,0.006000456,131.0008392,11.79868698,1317,1199,0.006567354,16.49775778,32996,15.67286974,5.98227E-05,7737.778809,3.002366781,6.453526974,229.6859436,493.7052917,108,070802060801,24
1828,F070802060802_138,1067.106697,9231.470731,2.280173302,394.4699707,61,453.4352722,7.70698595,89.83882904,2.234569788,0.638448536,8.049019814,0.000910257,130.9912262,11.79800892,200,182,0.000996879,,,,,847.9052734,2.167417526,4.658820152,,,108,070802060802,24
1829,F070802060803_164,4447.73319,38051.73897,9.398779869,1625.988892,68,2083.52124,31.76787567,370.3119202,9.210803986,2.631658316,32.70256376,0.003698306,142.3336487,12.65269947,870,790,0.004327114,63.43743706,126875,60.26556635,0.000230031,3709.510254,2.058213711,4.69558239,26.98039627,61.55273056,108,070802060803,32
1830,F070802060803_165,2124.668262,18638.05758,4.603600025,796.4227905,73,1095.564697,15.56016827,181.3818359,4.511528015,1.289008021,15.94856115,0.001803609,131.0041962,11.79892349,396,360,0.001971849,6.608568864,13217,6.27814057,2.39634E-05,1891.987549,2.212285519,5.255520821,126.8564758,301.361145,108,070802060803,32
1831,F070802060803_166,1796.646262,15639.41455,3.862935305,668.2877808,62,780.7765503,13.05672169,152.199646,3.785676479,1.081621885,9.468014149,0.00107073,130.9937592,11.79818726,235,214,0.001172155,4.796700204,9593,4.556865027,1.73934E-05,1449.064331,3.122840166,6.771328449,146.6551666,317.9958801,108,070802060803,32
1832,F070802060803_172,3622.961548,32072.72924,7.921964169,1370.499756,66,1704.489746,26.7762394,312.1253967,7.763525009,2.2181499,27.59465623,0.003120657,130.9971313,11.79842567,685,623,0.003412395,77.56676006,155133,73.68842125,0.000281266,3074.989502,2.199839115,4.935777664,18.5985775,41.72961426,108,070802060803,32
1833,F070802060803_190,2838.240649,25124.16193,6.205667973,1073.580566,62,1254.289551,20.97515869,244.5033112,6.081554413,1.737586975,21.37233353,0.002416979,142.3374176,12.65300274,569,518,0.002837272,62.81583023,125632,59.67503738,0.000227777,2327.870117,2.072549343,4.49395752,17.99044609,39.0091095,108,070802060803,32
1834,F070802060803_192,5152.07276,45032.29774,11.12297726,1924.275024,79,2864.611816,37.59566498,438.2453003,10.90051746,3.114433527,43.7741465,0.004950382,139.4986725,12.42842102,1146,1043,0.005712886,74.72712162,149454,70.99076633,0.000270969,4788.886719,1.844942451,4.591454029,27.10598946,67.45787811,108,070802060803,32
1835,F070802060803_194,4470.494166,38779.66258,9.578577042,1657.093872,72,2248.283691,32.37559128,377.3959351,9.387005806,2.682001591,32.05447786,0.003625014,139.5001984,12.42853928,838,763,0.004179225,70.99507396,141989,67.44532053,0.000257436,3905.377441,2.171813726,5.118450165,24.56944084,57.90435028,108,070802060803,32
1836,F070802060803_195,1249.141651,10834.68331,2.676166773,462.9768372,66,575.8040161,9.045443535,105.4409714,2.622643471,0.749326706,9.723873138,0.001099665,131.0046692,11.79895687,241,219,0.001199542,27.91601753,55832,26.52021599,0.000101227,1038.780884,2.114049435,4.743291855,17.45750618,39.16939926,108,070802060803,32
1837,F070802060803_201,7731.302447,66527.38137,16.43226242,2842.781494,65,3481.996826,55.54104614,647.4311523,16.10361671,4.601033688,62.97779226,0.007122106,130.9996033,11.79859924,1562,1421,0.007783328,25.93629789,51873,24.63948393,9.40479E-05,6324.77832,2.000550032,4.450934887,115.3750458,256.6928101,108,070802060803,32
1838,F070802060803_203,1026.389796,8858.911371,2.188151121,378.5501404,36,256.8013916,7.395950794,86.21315765,2.144388199,0.612682343,11.20226705,0.001266855,130.9958344,11.79833412,278,253,0.001385772,45.26182914,90524,42.99873734,0.000164124,635.3515625,1.496245623,2.511271,8.803750038,14.77605152,108,070802060803,32
1839,F070802060803_205,4392.82881,37802.65673,9.337256432,1615.345337,65,1978.564697,31.55992699,367.8879089,9.150511742,2.614431858,25.55683922,0.002890202,142.3349152,12.65280151,680,618,0.003385008,89.93072367,179861,85.43418525,0.000326099,3593.910156,2.613827467,5.81538868,18.90748215,42.06641769,108,070802060803,32
1840,F070802060803_206,3260.86721,27977.88893,6.910538673,1195.523193,52,1171.474487,23.35762024,272.275238,6.7723279,1.934950829,17.08387138,0.001932001,142.3304443,12.65244198,455,415,0.002273104,49.69147543,99383,47.20690066,0.000180187,2366.997559,2.88077879,5.703608513,25.32517815,50.14092255,108,070802060803,32
1841,F070802060803_212,2215.287022,18690.03964,4.616439819,798.644104,59,888.2208252,15.60356617,181.8877258,4.524110794,1.292603135,14.15732304,0.00160104,142.3303528,12.65243435,377,343,0.001878734,51.6942913,103389,49.10957831,0.000187449,1686.86499,2.32840848,4.917973518,16.26249123,34.34900284,108,070802060803,32
1842,F070802060803_214,7025.82859,60339.24829,14.90379429,2578.356445,56,2720.83667,50.37482452,587.2094727,14.60571861,4.173062325,51.44354671,0.005817708,142.3352051,12.6528244,1369,1245,0.006819313,217.6914034,435382,206.8068299,0.000789373,5299.193359,2.070969105,4.256380081,12.46746254,25.62388039,108,070802060803,32
1843,F070802060803_215,3088.937045,26407.8286,6.522733688,1128.432983,47,999.413269,22.04684067,256.995697,6.392279148,1.826365471,15.29234362,0.001729398,131.0054779,11.79901409,379,344,0.001884212,80.98109818,161962,76.93204117,0.000293646,2127.846191,3.280328512,6.185599327,14.66791916,27.65877724,108,070802060803,32
1844,F070802060803_218,1562.712111,13764.93363,3.399938583,588.1893921,70,775.8659668,11.49179268,133.9575806,3.331939697,0.951982796,13.60298443,0.00153835,139.4951782,12.42814827,355,323,0.001769187,35.01811218,70036,33.2672081,0.00012698,1364.05542,1.821019769,4.223081589,17.68075562,41.00300217,108,070802060803,32
1845,F070802060803_224,5689.488748,49401.86061,12.20226002,2110.990967,57,2267.424072,41.24363708,480.769043,11.95821476,3.416632891,49.73335266,0.005624303,130.9996643,11.79860401,1234,1123,0.006151075,179.2335815,358467,170.2718964,0.000649921,4378.415039,1.879778266,3.898855686,12.39776516,25.71425629,108,070802060803,32
1846,F070802060803_230,2732.837542,24001.40896,5.928348064,1025.604248,65,1256.216919,20.037817,233.5769196,5.809781075,1.659937501,19.78965843,0.002237996,131.0042572,11.79892731,491,447,0.00244838,9.701473057,19403,9.216399431,3.51786E-05,2281.821289,2.294416666,5.104745388,111.2803574,247.5827179,108,070802060803,32
1847,F070802060803_231,3965.251211,34426.29312,8.503293991,1471.069824,53,1469.199097,28.74113464,335.0297852,8.333228111,2.380922318,27.81306338,0.003145356,130.9969177,11.79841042,690,628,0.003439782,13.20896125,26418,12.54851317,4.78971E-05,2940.269043,2.342467785,4.681957245,117.2306061,234.312149,108,070802060803,32
1848,F070802060803_251,1203.89485,10222.14539,2.524869919,436.8024902,72,592.6374512,8.534060478,99.47987366,2.474372625,0.706963599,11.32661724,0.001280918,130.9945221,11.79824162,281,256,0.001402204,3.709075928,7418,3.523622036,1.34495E-05,1029.439941,1.706259727,4.021249771,123.9640579,292.1539001,108,070802060803,32
1849,F070802060803_257,3857.904895,33434.87101,8.258413315,1428.705444,53,1426.888428,27.91343689,325.3814697,8.093245506,2.312355757,28.91301894,0.003269749,131.0012665,11.79871655,717,653,0.003576716,95.10308743,190207,90.34793091,0.000344854,2855.59375,2.187910318,4.373037815,15.81337166,31.60663223,108,070802060803,32
1850,F070802060803_263,1770.628713,15141.92489,3.740055561,647.0296021,61,743.7473755,12.64138794,147.3581848,3.665254354,1.047215581,8.799888134,0.000995172,131.000824,11.79868603,218,199,0.001089995,25.9461937,51892,24.64888382,9.40837E-05,1390.776978,3.251405001,6.988829136,26.24985313,56.42352676,108,070802060803,32
1851,F070802060803_264,1754.550884,14995.75482,3.703951359,640.7835693,51,615.8189697,12.51935577,145.9356842,3.629872322,1.037106395,12.19070339,0.001378636,131.0008087,11.79868412,302,275,0.001506274,33.78876114,67578,32.09932327,0.000122522,1256.602539,2.330121994,4.56946373,19.96252632,39.14732361,108,070802060803,32
1852,F070802060803_268,2909.711431,24784.73318,6.121829033,1059.076416,72,1436.915771,20.691782,241.200058,5.999392509,1.714112163,17.35229732,0.001962357,130.9980011,11.79848671,430,392,0.002147125,26.54668665,53093,25.21935228,9.62612E-05,2495.992188,2.701725483,6.367327213,41.99459076,98.97130585,108,070802060803,32
1853,F070802060803_278,1586.048782,13835.12182,3.41727519,591.1885986,43,479.0336304,11.55039024,134.6406403,3.348929644,0.956837058,7.30280602,0.000825868,147.9952545,13.12328529,201,183,0.001002357,2.468152881,4937,2.344745308,8.94979E-06,1070.222168,3.230538845,5.848208427,252.1333923,456.4342957,108,070802060803,32
1854,F070802060803_299,2333.964796,19764.62658,4.88186264,844.5622559,50,795.7437134,16.50069618,192.3453827,4.784225464,1.366921544,12.71302426,0.001437705,131.005188,11.79899311,315,286,0.001566525,,,,,1640.305908,2.953014851,5.73533535,,,108,070802060803,32
1855,F070802060803_300,3554.988688,30491.88788,7.531496525,1302.948853,59,1448.608032,25.45645905,296.7409668,7.380866528,2.108819008,25.11750269,0.002840517,130.9966736,11.79839325,623,567,0.003105663,11.62983274,23259,11.04834104,4.2171E-05,2751.556885,2.297969818,4.852834225,117.9316254,249.0470581,108,070802060803,32
1856,F070802060803_364,3109.739367,27762.65228,6.857375145,1186.325928,33,737.7164307,23.17792892,270.1805725,6.720227718,1.920065045,16.70360104,0.001888996,131.0009613,11.79869556,415,378,0.002070442,19.86576687,39729,18.87247845,7.20354E-05,1924.042358,3.13842845,5.09005928,62.86010361,101.9496384,108,070802060803,24
1857,F070802060803_451,2664.440005,23312.20222,5.758113861,996.1536865,57,1069.972778,19.46242523,226.8696899,5.642951488,1.612271905,24.26388168,0.002743982,130.9998016,11.79861355,602,548,0.003001593,64.24990511,128500,61.03741169,0.000232977,2066.126465,1.817798734,3.770303726,16.32037926,33.85016632,108,070802060803,32
1858,F070802060803_454,1800.461919,15674.62077,3.871631384,669.7922363,61,769.9125977,13.08611393,152.5422821,3.794198751,1.084056735,10.57305431,0.001195698,130.9973297,11.79843903,262,239,0.001309089,23.79174137,47584,22.60215425,8.62715E-05,1439.704834,2.802478075,6.023869514,29.63400078,63.69768143,108,070802060803,32
1859,F070802060803_456,2720.521586,23843.49849,5.889344215,1018.856567,62,1190.35437,19.90598297,232.0401611,5.771557331,1.64901638,22.95004731,0.002595402,131.0024261,11.79879856,569,517,0.002831795,9.712097086,19424,9.226492278,3.52171E-05,2209.210938,1.970709085,4.273135185,110.4272919,239.4421234,108,070802060803,32
1860,F070802060803_466,5713.620847,49304.78153,12.17828083,2106.842529,78,3096.693359,41.16259003,479.8242798,11.93471527,3.409918547,43.44091291,0.004912697,131.000473,11.79866123,1078,980,0.005367812,77.22559829,154451,73.36431827,0.000280028,5203.536133,2.149839401,5.30973053,28.71753693,70.92734528,108,070802060407,32
1861,F070802060803_470,1437.155668,12089.77908,2.986175537,516.6083984,66,642.5054932,10.09327316,117.6553192,2.926451921,0.836129129,6.31634482,0.00071431,131.0018768,11.79875946,156,142,0.000777785,1.500311472,3001,1.425295943,5.44029E-06,1159.113892,3.638087273,8.162774086,362.4569397,813.2443848,108,070802060803,24
1862,F070802060803_471,3147.034699,26935.48497,6.653064728,1150.980225,82,1778.497314,22.48735809,262.1307373,6.520003319,1.862858176,20.39883316,0.002306887,131.0025482,11.79880714,506,460,0.002519585,7.610229522,15221,7.229718119,2.75955E-05,2929.477539,2.502130985,6.368429661,159.2012634,405.1994019,108,070802060803,24
1863,F070802060803_477,11694.63426,101197.8524,24.99586868,4324.285156,82,6681.895996,84.48603821,984.8372192,24.4959507,6.998843193,91.3557803,0.010331349,142.333725,12.65270519,2431,2213,0.012121397,32.01508854,64030,30.41433398,0.00011609,11006.18164,1.954037547,4.973421574,142.179184,361.8748169,108,070802060803,32
1864,F070802060803_480,2563.287393,21600.72101,5.33537817,923.0204468,63,1095.780029,18.03357887,210.2138977,5.228670597,1.493905902,12.87091959,0.001455562,130.9988098,11.79854393,319,290,0.001588434,41.87197912,83744,39.77837944,0.000151832,2018.800537,3.182829142,6.961380959,23.20407295,50.75120163,108,070802060803,32
1865,F070802060803_569,2099.321471,17667.98595,4.363992691,754.9707642,77,1095.449341,14.75029564,171.9413147,4.276712894,1.221917987,12.17749554,0.001377143,131.0034943,11.7988739,302,276,0.001511751,32.69266033,65385,31.05802751,0.000118547,1850.420166,2.735401392,6.704421043,24.30839348,59.5794487,108,070802060803,32
1866,F070802060803_570,7188.110681,62582.23714,15.45781231,2674.201416,66,3325.90332,52.24740601,609.0377808,15.14865589,4.328187466,47.34731644,0.005354469,131.000946,11.79869461,1175,1070,0.005860775,161.6791083,323358,153.595154,0.000586266,6000.104492,2.49925375,5.607574463,17.4107151,39.06441116,108,070802060803,32
1867,F070802060803_572,6464.828271,55697.51351,13.75728607,2380.010498,57,2556.378906,46.49962616,542.0370483,13.48214054,3.852040052,45.31744409,0.005124912,131.000061,11.79863167,1125,1024,0.005608816,145.6584487,291317,138.3755245,0.000528173,4936.389648,2.324229002,4.820693016,17.19964981,35.67386246,108,070802060803,32
1868,F070802060803_575,1258.79878,10723.50131,2.648704767,458.2259216,39,336.7563477,8.952622414,104.3589706,2.595730782,0.741637349,5.731803775,0.000648205,130.9982452,11.79850388,142,129,0.000706579,32.37459612,64749,30.75586605,0.000117394,794.9822998,3.552139044,6.162653446,14.8988142,25.84815216,108,070802060803,32
1869,F070802060803_580,2302.95046,19802.1232,4.891124249,846.1644897,51,813.1983032,16.53199959,192.7102966,4.793301582,1.369514823,17.12572145,0.001936734,139.5006561,12.42857456,448,408,0.002234763,54.21156216,108423,51.50098515,0.000196577,1659.362793,2.073932648,4.067065716,16.43006325,32.22002029,108,070802060803,32
1870,F070802060803_602,1883.698254,16171.6289,3.994392395,691.0299072,17,221.3693085,13.50104618,157.3790588,3.914504528,1.118429899,9.629782677,0.001089024,131.0002136,11.79864216,239,217,0.001188587,8.213917732,16428,7.803221703,2.97846E-05,912.399231,3.1844697,4.204604626,88.55699921,116.9259644,108,070802060803,24
1871,F070802060804_17,6005.185905,51771.15961,12.78747654,2212.233398,61,2542.91748,43.22167206,503.8265686,12.53172684,3.58049345,39.39219356,0.00445483,131.0006561,11.79867363,977,889,0.004869373,79.60051441,159200,75.6204896,0.00028864,4755.150879,2.488451481,5.348875999,29.25441742,62.88177872,108,070802060804,32
1872,F070802060804_221,1330.580907,11376.85659,2.810083628,486.1444702,35,320.6305542,9.498083115,110.7172928,2.753881931,0.786823392,6.104717255,0.000690377,130.9997253,11.79860783,151,137,0.000750398,4.511480808,9023,4.285906792,1.63591E-05,806.7750244,3.548499823,5.888868809,113.4286118,188.2390442,108,070802060804,32
1873,F070802060804_23,3445.300617,30451.5605,7.521535397,1301.225586,75,1839.015381,25.42279053,296.3484802,7.371104717,2.106029987,22.36544752,0.00252929,131.0018921,11.79876137,555,505,0.002766067,57.94700813,115894,55.04965973,0.000210122,3140.240967,2.576684237,6.218298912,23.63730431,57.0437851,108,070802060804,32
1874,F070802060804_235,2296.47057,19812.50202,4.893688202,846.6080322,31,494.5560913,16.54066658,192.8113098,4.795814514,1.370232701,10.41218263,0.001177505,131.0053711,11.79900646,258,235,0.001287179,1.853353411,3706,1.760685749,6.72046E-06,1341.164063,3.602587461,5.707081318,480.8399353,761.7282715,108,070802060804,32
1875,F070802060804_31,6934.286397,60454.96874,14.93237686,2583.30127,81,3943.043701,50.47143555,588.3356323,14.63372898,4.181065559,42.50461054,0.004806811,131.0000916,11.79863358,1055,960,0.005258265,89.52813625,179055,85.05172825,0.000324639,6526.344727,2.690938711,6.798275948,30.37329483,76.73382568,108,070802060804,32
1876,F070802060804_34,2650.182038,23707.12403,5.855659485,1013.029114,84,1603.513916,19.79212952,230.7129822,5.738546371,1.639584661,10.20912457,0.001154541,131.0040894,11.79891586,253,230,0.001259793,11.23430252,22469,10.67258739,4.07368E-05,2616.542969,4.404474258,11.37627411,94.91879272,245.1648254,108,070802060804,32
