OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
1427,461.1867405,3209.571667,424_4_1,1.653347015,0.792764187,516.8822632,86,222.2591858,100,1481.727905,5.588313103,8.5501194,0.856185317,2.557303905,,,,,,,,7.650422588,15301,6.885380283,2.62812E-05,739.1414795,,,75.06952667,107.3494034,108c,070801030303,F070801030303_770
1428,460.7517286,3209.339195,443_22_1,1.748043537,0.792706788,516.8448486,78,201.5694885,100,1343.796631,5.908387184,9.039832115,0.856123328,2.557118654,,,,,,,,0.621948838,1244,0.559753954,2.13656E-06,718.4143066,,,923.3428955,1283.446655,108c,070801030303,F070801030303_406
1429,459.1952722,3209.220612,393_27_2,1.650490522,0.792677462,516.8256836,77,198.97789,100,1326.519287,5.578658104,8.535346985,0.856091678,2.557024002,,,,,,,,42.3350049,84670,38.10150307,0.000145432,715.8035889,,,13.56444359,18.78675461,108c,070801030408,F070801030408_208
1430,460.5052196,3208.915208,686_1_1,1.614730358,0.792602062,516.7765503,70,180.8717957,100,1205.812012,5.457788467,8.350416183,0.856010199,2.556780815,,,,,,,,0.997853518,1996,0.89806819,3.42789E-06,697.6483154,,,575.4313354,776.8322144,108c,070801030408,F070801030408_113
1431,460.6444995,3208.908264,160_17_1,1.643685579,0.792600334,516.7753906,78,201.5422821,100,1343.615234,5.555657387,8.500155449,0.856008351,2.556775331,,,,,,,,0.101415209,203,0.091273688,3.48388E-07,718.317688,,,5661.822266,7869.931641,108c,070802060602,F070802060602_417
1432,457.547825,3207.631693,583_9_1,1.627020836,0.792285025,516.5698242,68,175.6337433,100,1170.891602,5.499330521,8.413975716,0.85566783,2.555758238,,,,,,,,0.962164462,1924,0.865948021,3.30529E-06,692.2035522,,,596.5367432,799.3592529,108c,070801010301,F070801010301_147
1433,456.8710628,3202.074543,836_98_1,1.663053989,0.79091239,515.6748657,76,195.9564514,100,1306.376343,5.62112236,8.600317001,0.854185402,2.551330328,,,,,,,,27.51393127,55028,24.76253891,9.45176E-05,711.6313477,,,20.82479858,28.73822212,108c,070802060302,F070802060302_200
1434,458.2118686,3201.804277,160_13_2,1.63474524,0.790845633,515.6313477,78,201.0962219,100,1340.641479,5.525438786,8.453921318,0.854113281,2.551115036,,,,,,,,1.786195174,3572,1.60757567,6.13605E-06,716.7275391,,,320.7509155,445.8437195,108c,070802060602,F070802060602_417
1435,459.4088438,3201.449502,166_48_1,1.653257608,0.790758014,515.5742188,78,201.0739441,100,1340.49292,5.588010788,8.549656868,0.854018629,2.550832272,,,,,,,,7.354057193,14708,6.61865139,2.52631E-05,716.6481934,,,77.89717102,108.2770691,108c,070802060406,F070802060406_122
1436,460.2000415,3201.011568,842_11_1,1.667841077,0.790649831,515.5036621,78,201.0464325,100,1340.30957,5.637302876,8.625073433,0.853901803,2.550483227,75.92385292,0.008586165,130.9985606,11.79852613,1883,941,0.005154195,25.71199974,51425,23.14079943,8.83274E-05,716.5501099,0.547825336,0.761477292,22.27683067,30.96479416,104,070801030602,F070801030602_531
1437,459.7841208,3200.752904,421_39_1,1.692733049,0.790585995,515.4620972,83,213.9165344,100,1426.110229,5.721437931,8.753800392,0.853832901,2.550277472,,,,,,,,6.799856186,13600,6.119870663,2.33593E-05,729.3786621,,,84.22761536,119.1820374,108c,070801030605,F070801030605_7
1438,463.0860183,3200.181774,532_2_1,1.675408959,0.790444911,515.3700562,76,195.8405457,100,1305.603638,5.662882328,8.66421032,0.853680491,2.54982233,,,,,,,,65.48893166,130978,58.94003773,0.000224972,711.2105713,,,8.743971825,12.06667995,108c,070802060502,F070802060502_14
1439,460.4132699,3199.541052,424_11_1,1.656632423,0.79028666,515.2669067,86,221.5647736,100,1477.098511,5.599417686,8.567109108,0.853509605,2.549311876,136.3861991,0.015423802,131.0006866,11.79867617,3384,1692,0.009267692,125.1732799,250347,112.6559522,0.000430003,736.831665,0.304531276,0.435479701,4.573810101,6.540547848,108c,070801030303,F070801030303_770
1440,460.971334,3196.29104,186_12_1,1.677065134,0.789483905,514.7435303,78,200.7498169,100,1338.332153,5.668479919,8.672774315,0.852642596,2.546722174,38.31204224,0.004332677,130.9985046,11.798522,950,475,0.002601746,17.02642177,34053,15.32377978,5.84902E-05,715.4933472,1.083670616,1.506301761,33.59115982,46.69169998,108c,070801030407,F070801030407_477
1441,458.480965,3191.986277,577_3_1,1.645601749,0.788420618,514.0502319,75,192.7687531,100,1285.125,5.562133789,8.510065079,0.851494253,2.543292284,,,,,,,,50.44582812,100892,45.40124617,0.000173295,706.8189697,,,11.32238197,15.56827259,108c,070801010602,F070801010602_37
1442,458.7259197,3191.279922,699_65_1,1.605087996,0.788246155,513.9365234,5,12.84841251,100,85.65608215,5.425197601,8.300552368,0.851305842,2.542729616,,,,,,,,57.08927917,114179,51.38035202,0.000196117,526.7849121,,,10.00258827,10.25265312,108c,070802060406,F070802060406_164
1443,458.6747574,3190.155974,588_10_1,1.59888351,0.787968516,513.7554932,16,41.10043716,100,274.0029297,5.404226303,8.268465996,0.851005971,2.541833878,,,,,,,,307.0700231,614141,276.3630164,0.001054866,554.855957,,,1.858987808,2.007706881,108c,070801010602,F070801010602_457
1444,460.437634,3188.307187,184_5_1,1.616153479,0.787511885,513.4577637,76,195.1138763,100,1300.759155,5.462598801,8.357776642,0.850512862,2.540360928,,,,,,,,62.90601444,125812,56.61541104,0.000216099,708.5716553,,,9.06922245,12.51552582,108c,070802060602,F070802060602_140
1445,458.5293486,3188.005677,598_23_1,1.644493699,0.787437379,513.4091797,78,200.229126,100,1334.86084,5.55838871,8.50433445,0.850432396,2.540120602,,,,,,,,0.164122868,328,0.147710584,5.63805E-07,713.6383057,,,3475.777832,4831.328125,108c,070802060804,F070802060804_423
1446,455.5440653,3187.244067,836_91_1,1.633153677,0.787249267,513.286499,5,12.83216381,100,85.54776001,5.520059586,8.445691109,0.850229204,2.539513826,,,,,,,,11.06324005,22126,9.956915855,3.80051E-05,526.1186523,,,51.55075073,52.8395195,108c,070802060302,F070802060302_108
1447,460.0383571,3186.417345,184_7_2,1.664073229,0.787045062,513.1533813,79,202.6955261,100,1351.303467,5.624567509,8.605587959,0.850008667,2.538855076,,,,,,,,26.6592595,53318,23.9933328,9.15815E-05,715.848877,,,21.38733292,29.83532524,108c,070802060602,F070802060602_139
1448,453.4726895,3182.124164,589_13_1,1.683382034,0.785984695,512.4620361,69,176.7993774,100,1178.662476,5.689831257,8.705441475,0.848863482,2.535434484,,,,,,,,62.13359725,124268,55.92023754,0.000213445,689.2614136,,,9.164160728,12.32579517,108c,070802060802,F070802060802_149
1449,457.4641912,3180.797707,53_12_2,1.455812216,0.785657048,512.2484131,78,199.7769012,100,1331.845947,4.920645237,7.528587341,0.84850961,2.534377575,25.20500374,0.002850413,130.9992371,11.79857349,625,312,0.001708936,13.49458694,26990,12.14512825,4.63574E-05,712.0253296,1.641821861,2.282132387,42.17727661,58.62641525,104,070801030601,F070801030601_471
1450,454.3785325,3175.553878,525_1_1,1.609333158,0.78436178,511.4038696,79,202.0045319,100,1346.696899,5.439546108,8.322505951,0.847110748,2.530199289,,,,,,,,16.41711712,32835,14.7754055,5.63971E-05,713.4083862,,,34.61183167,48.2835083,108c,070802060502,F070802060502_178
1451,454.8064417,3173.980392,396_23_2,1.623893499,0.783973157,511.1505127,70,178.9026794,100,1192.68457,5.488759995,8.397802353,0.846691012,2.528945684,,,,,,,,164.3049947,328609,147.8744959,0.000564431,690.0532227,,,3.456650972,4.666479111,108c,070801030603,F070801030603_350
1452,455.2496227,3173.911572,845_72_1,1.543636441,0.78395617,511.1394348,76,194.2329865,100,1294.886597,5.21749115,7.982761383,0.846672654,2.528890848,,,,,,,,0.862685859,1725,0.776417255,2.96355E-06,705.3724365,,,658.3308716,908.496582,108c,070802060302,F070802060302_200
1453,453.1087981,3172.720377,845_159_1,1.611050844,0.783661962,510.9476013,66,168.6127167,100,1124.084717,5.445352077,8.331388474,0.846354902,2.527941704,,,,,,,,30.93511868,61870,27.84160757,0.00010627,679.5603027,,,18.35194397,24.40808487,108c,070802060302,F070802060302_360
1454,457.3384764,3172.482106,590_7_1,1.572158694,0.783603072,510.9092102,72,183.9267883,100,1226.178589,5.313896179,8.130261421,0.846291304,2.527751923,200.0000002,0.022617833,131.5965873,11.30890514,4932,2464,0.013496214,102.2266944,204454,92.00402444,0.000351175,694.8359985,0.207349524,0.281995118,5.553118229,7.55223465,108c,070802060802,F070802060802_196
1455,458.1082825,3172.154156,434_29_1,1.646618366,0.783522069,510.8563843,86,219.6681976,100,1464.45459,5.565569878,8.515321732,0.846203864,2.527490616,,,,,,,,2.228482425,4457,2.005634159,7.65542E-06,730.5245972,,,254.7106476,364.2362061,108c,070801030303,F070801030303_20
1456,456.846356,3169.779707,583_15_2,1.580793738,0.78293556,510.473999,61,155.694519,100,1037.963501,5.343082905,8.174917221,0.845570385,2.525598526,,,,,,,,5.749835491,11500,5.174851894,1.97522E-05,666.1685181,,,98.6451416,128.7319031,108c,070801010301,F070801010301_220
1457,455.0879372,3166.725623,184_6_1,1.603970528,0.782181203,509.9821472,79,201.4430237,100,1342.953491,5.421420574,8.294773102,0.844755709,2.523165226,,,,,,,,11.87784004,23756,10.69005585,4.08035E-05,711.4251709,,,47.70621872,66.55018616,108c,070802060602,F070802060602_140
1458,454.6725081,3166.519848,137_21_1,1.648860812,0.78213042,509.9490356,78,198.8796234,100,1325.864136,5.573149681,8.526919365,0.844700873,2.523001432,,,,,,,,20.22163431,40444,18.19947011,6.94666E-05,708.8286743,,,28.01999283,38.94776535,108c,070802060602,F070802060602_267
1459,452.374709,3164.643456,559_3_2,1.606745243,0.781666934,509.6468506,79,201.3105011,100,1342.070068,5.430799007,8.309122086,0.844200313,2.52150631,,,,,,,,18.22878361,36458,16.40590549,6.26206E-05,710.9573364,,,31.06484222,43.33545303,108c,070802060501,F070802060501_126
1460,452.3899668,3164.44195,559_3_1,1.606745243,0.781617165,509.6143799,79,201.2974548,100,1341.983032,5.430799007,8.309122086,0.84414655,2.521345615,,,,,,,,4.366138976,8732,3.929525174,1.49988E-05,710.9118652,,,129.6885376,180.9154663,108c,070802060501,F070802060501_126
1461,451.4992654,3160.819575,782_2_1,1.510961175,0.780722439,509.0310364,44,111.9867249,100,746.578186,5.107048988,7.813785076,0.843180239,2.518459558,,,,,,,,24.92113423,49842,22.429021,8.56106E-05,621.0177612,,,22.69519615,27.68813515,108c,070802060804,F070802060804_446
1462,454.4577013,3160.045576,531_3_2,1.517516494,0.780531228,508.9063721,73,185.7505798,100,1238.337158,5.129205704,7.84768486,0.842973709,2.51784277,,,,,,,,8.960316509,17921,8.064284772,3.0781E-05,694.6569824,,,63.10620117,86.13993835,108c,070802060502,F070802060502_14
1463,454.3473119,3159.180347,531_1_1,1.662262201,0.780317545,508.7670288,78,198.4181671,100,1322.787842,5.61844635,8.596222878,0.84274292,2.517153263,,,,,,,,15.82289314,31646,14.24060345,5.43558E-05,707.1851807,,,35.72650909,49.65977478,108c,070802060502,F070802060502_14
1464,454.2924352,3158.800073,443_25_2,1.657735586,0.780223608,508.70578,78,198.39505,100,1322.633667,5.603146076,8.572813034,0.842641473,2.516850233,,,,,,,,12.6697672,25339,11.40279098,4.3524E-05,707.1008301,,,44.61239243,62.01120758,108c,070801030303,F070801030303_406
1465,454.9863064,3156.616755,583_6_1,1.682044625,0.779684365,508.3542175,80,203.3415527,100,1355.610352,5.685310841,8.698525429,0.842059135,2.51511097,,,,,,,,0.175084963,350,0.157576472,6.01463E-07,711.6958008,,,3226.079346,4516.510742,108c,070801010301,F070801010301_471
1466,452.7973428,3154.468279,598_4_1,1.573991537,0.779153645,508.0081787,16,40.64065552,100,270.9377136,5.320091248,8.13973999,0.841485918,2.513398886,,,,,,,,0.180469215,361,0.162422299,6.19959E-07,548.6488037,,,3127.699707,3377.915527,108c,070802060804,F070802060804_364
1467,454.5579719,3154.227274,393_35_1,1.599826097,0.77909416,507.9693909,68,172.7093048,100,1151.395386,5.407412052,8.273340225,0.841421664,2.513206959,,,,,,,,43.16885899,86337,38.85197372,0.000148296,680.6787109,,,13.07448101,17.51979828,108c,070801030408,F070801030408_185
1468,453.403335,3147.573972,594_1_1,1.640060663,0.7774508,506.8979187,86,217.9661102,100,1453.107422,5.543405056,8.481410027,0.839646876,2.507905722,36.14387989,0.004087481,130.9993134,11.79857922,897,449,0.002459334,11.92647833,23853,10.73383057,4.09706E-05,724.8640137,1.128948569,1.614396453,47.22432709,67.53078461,108c,070802060804,F070802060804_247
1469,450.5018424,3144.924418,166_9_1,1.546388626,0.776796341,506.4712219,78,197.5235596,100,1316.82373,5.226793766,7.996994495,0.838940024,2.505794764,63.98556709,0.007236074,131.0006561,11.79867363,1588,794,0.004349023,66.87531662,133751,60.1877861,0.000229734,703.994751,0.637873054,0.886643291,8.414850235,11.69663811,108c,070802060406,F070802060406_122
1470,454.8859373,3144.906206,583_8_1,1.687484622,0.776791811,506.4682617,68,172.1992035,100,1147.994629,5.703698158,8.726657867,0.838935137,2.505779982,,,,,,,,78.1809749,156362,70.36287704,0.000268572,678.6674805,,,7.197947025,9.645249367,108c,070801010301,F070801010301_147
1471,449.6746986,3141.532914,84_39_2,1.564267397,0.775958657,505.9250488,78,197.3107605,100,1315.405029,5.287223816,8.089452744,0.838035345,2.503092527,,,,,,,,0.752470851,1505,0.677223742,2.58493E-06,703.2358398,,,747.0574341,1038.409912,104,070801030406,F070801030406_463
1472,452.6932537,3139.217023,149_36_1,1.542291999,0.775386631,505.5520935,78,197.1653137,100,1314.435425,5.212946892,7.97580862,0.837417543,2.501247168,24.5588398,0.002777339,139.5008469,12.46121407,654,327,0.001791097,7.363157749,14726,6.626841784,2.52944E-05,702.7174072,1.546030879,2.148983002,76.2885437,106.041069,104,070801030603,F070801030603_530
1473,450.8373406,3138.139684,478_2_1,1.58960557,0.775120497,505.3785706,86,217.3127899,100,1448.751953,5.372866631,8.220485687,0.837130129,2.500388622,,,,,,,,4.458832044,8918,4.012948792,1.53173E-05,722.6913452,,,125.9369583,180.0898438,108c,070801030301,F070801030301_622
1474,450.7257855,3133.437252,499_9_2,1.614594579,0.773958981,504.6212463,78,196.8022919,100,1312.015259,5.45732975,8.349714279,0.83587569,2.496641874,,,,,,,,35.68314075,71367,32.11482763,0.000122581,701.4235229,,,15.71302986,21.84111214,108c,070802060704,F070802060704_478
1475,449.4912656,3132.679004,481_9_2,1.619162917,0.773771703,504.4991455,76,191.709671,100,1278.064453,5.472770691,8.373338699,0.835673451,2.496037722,,,,,,,,0.638168603,1277,0.574351758,2.19228E-06,696.2088013,,,878.3800659,1212.164429,108c,070802060603,F070802060603_276
1476,452.9035373,3132.088195,719_21_1,1.574379206,0.773625791,504.4040222,1,2.522017956,100,16.81345367,5.321401596,8.141744614,0.835515857,2.495567083,,,,,,,,1.775992155,3552,1.598392978,6.101E-06,506.9260254,,,315.569458,317.1473083,108c,070802060503,F070802060503_45
1477,450.0695361,3130.459276,393_23_1,1.568571925,0.77322346,504.1416931,68,171.4080048,100,1142.719971,5.301773071,8.111712456,0.835081339,2.494269133,,,,,,,,3.6251965,7251,3.262676755,1.24535E-05,675.5496826,,,154.5178223,207.0538177,108c,070801030408,F070801030408_185
1478,450.7324869,3129.120096,490_4_1,1.597577691,0.772892654,503.9260254,86,216.6881866,100,1444.587891,5.399812698,8.261713028,0.834724069,2.493202209,,,,,,,,0.31682685,634,0.28514415,1.08838E-06,720.6141968,,,1767.267578,2527.192627,108c,070802060502,F070802060502_363
1479,448.1343309,3128.028406,391_19_1,1.590646505,0.772623003,503.7501831,70,176.3124542,100,1175.416382,5.376385212,8.225869179,0.83443284,2.49233222,200.0000005,0.022617833,133.8322383,12.01054123,5069,2537,0.013896061,57.58981133,115179,51.83083105,0.000197836,680.0626221,0.19856137,0.268057793,9.719121933,13.12081242,108c,070801030607,F070801030607_27
1480,450.8475297,3127.623457,516_17_2,1.625809431,0.772522986,503.6849976,78,196.437149,100,1309.581055,5.49523592,8.407711029,0.834324837,2.49200964,,,,,,,,32.82165384,65643,29.53948832,0.000112751,700.1221313,,,17.05124283,23.70122719,108c,070802060603,F070802060603_427
1481,445.5258134,3126.379096,458_50_2,1.664875746,0.772215664,503.4846191,78,196.3589935,100,1309.059937,5.627280235,8.60973835,0.833992898,2.491018295,,,,,,,,8.110611737,16221,7.299550623,2.78621E-05,699.8436279,,,68.97473907,95.87489319,108c,070802060801,F070802060801_218
1482,448.0892826,3125.807725,186_33_2,1.600634217,0.772074521,503.3925781,78,196.3231049,100,1308.820679,5.410143852,8.27752018,0.833840489,2.490562916,,,,,,,,1.825316191,3651,1.642784536,6.27044E-06,699.7156982,,,306.4264221,425.9327393,108c,070801030407,F070801030407_262
1483,448.6417432,3123.48002,455_26_2,1.66637969,0.771499574,503.0177307,22,55.33179474,100,368.8786316,5.632363319,8.617515564,0.833219528,2.488708258,,,,,,,,0.000975469,2,0.000877922,3.35099E-09,558.3495483,,,572963.8125,635989.6875,108c,070802060803,F070802060803_308
1484,444.7482142,3121.89795,443_2_2,1.935852647,0.771108806,502.7629395,78,196.0775452,100,1307.183594,6.543181896,10.01106834,0.832797527,2.487447739,,,,,,,,1.630809188,3262,1.467728257,5.60226E-06,698.8404541,,,342.5449829,476.1374817,108c,070801030303,F070801030303_741
1485,448.25962,3121.482463,588_10_2,1.59888351,0.771006167,502.6960144,15,37.70204926,100,251.3470001,5.404226303,8.268465996,0.832686663,2.487116575,,,,,,,,0.737923265,1476,0.664130926,2.53496E-06,540.3980713,,,756.9230347,813.6920776,108c,070801010602,F070801010602_457
1486,450.5941825,3121.416231,184_6_2,1.603970528,0.770989835,502.6853638,79,198.5606995,100,1323.738037,5.421420574,8.294773102,0.83266902,2.487063885,,,,,,,,34.0804224,68161,30.67238015,0.000117075,701.2460938,,,16.3888607,22.86246109,108c,070802060602,F070802060602_139
1487,448.2506885,3118.255101,531_1_2,1.662262201,0.770209014,502.1762695,79,198.3596344,100,1322.397583,5.61844635,8.596222878,0.831825733,2.484545231,,,,,,,,29.78268909,59565,26.80442047,0.000102311,700.5358887,,,18.73483086,26.13508797,108c,070802060502,F070802060502_14
1488,448.8377868,3117.694968,598_4_2,1.573991537,0.770070672,502.0860901,23,57.73989868,100,384.9326477,5.320091248,8.13973999,0.831676304,2.484098911,,,,,,,,14.50771165,29015,13.05694091,4.98378E-05,559.8259888,,,38.45357895,42.87574005,108c,070802060804,F070802060804_364
1489,447.7128709,3111.117598,598_2_2,1.582879663,0.768446028,501.026825,78,195.4004517,100,1302.669678,5.350133419,8.185704231,0.829921722,2.478858232,,,,,,,,0.190485522,381,0.171436965,6.54368E-07,696.4272461,,,2922.513428,4062.293457,108c,070802060804,F070802060804_364
1490,447.3219775,3109.515937,421_36_2,1.524513721,0.768050432,500.7688904,83,207.8186951,100,1385.458008,5.15285635,7.883870125,0.829494476,2.477581978,,,,,,,,12.76219773,25524,11.48597747,4.38415E-05,708.5875854,,,43.59828186,61.69153595,108c,070801030605,F070801030605_93
1491,444.4105219,3106.777739,397_25_1,1.65108943,0.767374098,500.3279114,76,190.1246033,100,1267.497314,5.580682278,8.538443565,0.828764021,2.475400209,,,,,,,,1.133472204,2267,1.020125031,3.89377E-06,690.4525146,,,490.457428,676.8312378,108c,070802060602,F070802060602_60
1492,447.515237,3104.01524,478_3_1,1.581611276,0.766691744,499.8830261,86,214.9496918,100,1432.997925,5.345846176,8.179144859,0.82802707,2.473199129,,,,,,,,7.894020081,15788,7.104618073,2.7118E-05,714.8327026,,,70.36029816,100.6152191,108c,070801030301,F070801030301_622
1493,447.3999952,3103.148893,478_3_2,1.581611276,0.766477764,499.7434998,86,214.8892365,100,1432.594971,5.345846176,8.179144859,0.827795982,2.472508907,,,,,,,,2.266747236,4533,2.040072441,7.78687E-06,714.6327515,,,244.9636078,350.2977295,108c,070801030301,F070801030301_622
1494,444.2326114,3101.272813,617_10_2,1.830946684,0.766014397,499.4413757,69,172.3070984,100,1148.713989,6.188599586,9.468557358,0.827295542,2.471014261,,,,,,,,0.56429255,1129,0.507863298,1.93849E-06,671.7484741,,,983.4169312,1322.695435,108c,070801010604,F070801010604_276
