OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,GHG_total
967,F070802060501_416,6170.644056,785344.7525,193.9801483,32200.70508,56988.17188,655.6528931,7642.817871,190.1005402,54.31444168,193.9801483,0.021937054,4812.398926,4379.283203,0.02398691,147.3067017,294613.375,147.3067017,0.000562263,89188.875,7.352962494,20.36608887,218.5963287,605.4638062,108,070802060501,244.414978
968,F070802060501_428,2479.974555,310268.5965,76.63634491,12721.63281,23984.10742,259.0308533,3019.471924,75.10361481,21.45817566,76.63634491,0.008666741,1901.27356,1730.158936,0.009476703,33.89592743,67791.85156,33.89592743,0.000129379,36705.74219,7.352869511,21.21524239,375.3144836,1082.895386,108,070802060501,96.56179047
969,F070802060501_435,1784.080698,195216.1189,48.21837997,8004.250977,14776.04199,162.9781189,1899.804199,47.25401306,13.50114632,48.21837997,0.005452977,1424.859497,1296.622192,0.007102066,15.40227318,30804.54688,15.40227318,5.87898E-05,22780.29297,6.173155785,17.56895256,519.6798706,1479.021484,108,070802060501,60.75515747
970,F070802060501_445,1574.873948,155099.2628,38.30951691,6359.379883,11614.67969,129.4861603,1509.39502,37.54332733,10.72666454,38.30951691,0.004332392,950.4177856,864.880188,0.00473726,13.12662315,26253.24805,13.12662315,5.01038E-05,17974.05859,7.352902889,20.78213692,484.4642639,1369.282715,108,070802060501,48.26999283
971,F070802060501_447,1214.922122,87798.44847,21.68621635,3599.911865,6574.827148,73.29940796,854.4369507,21.2524929,6.072140694,21.68621635,0.002452476,538.0289917,489.6063843,0.00268175,8.102725029,16205.4502,8.102725029,3.09278E-05,10174.73926,7.352665424,20.78146744,444.2840881,1255.71814,108,070802060501,27.32463455
972,F070802060501_463,1134.768689,17906.20908,4.422833443,734.1903687,1587.201294,14.94917679,174.2596436,4.334376812,1.238393307,4.422833443,0.000500175,117.6467972,107.0585861,0.000586398,,,,,2321.391602,6.8578372,21.68337631,,,108,070802060501,5.572770119
973,F070802060501_483,1659.670612,169229.3162,41.79964066,6938.740234,12809.08105,141.2827911,1646.905884,40.96364594,11.70389938,41.79964066,0.004727087,1037.014404,943.6831055,0.005168892,15.59762096,31195.24219,15.59762096,5.95355E-05,19747.82031,7.352828503,20.92632675,444.8588867,1266.078979,108,070802060501,52.66754532
974,F070802060501_490,2174.314703,201427.5411,49.75260162,8258.931641,14597.41309,168.1637878,1960.252563,48.75754929,13.93072891,49.75260162,0.00562648,1234.282349,1123.196899,0.006152153,26.86444855,53728.89844,26.86444855,0.00010254,22856.34375,7.353057861,20.34936523,307.4297791,850.8026123,108,070802060501,62.6882782
975,F070802060501_524,7061.031407,932055.1041,230.2176056,38216.12109,70547.88281,778.135498,9070.573242,225.6132507,64.46092987,230.2176056,0.026035117,6352.858398,5781.101074,0.031665169,151.6963806,303392.7813,151.6963806,0.000579019,108764,6.610526562,18.81371689,251.9250641,716.9848022,108,070802060501,290.0741882
976,F070802060501_529,2409.791528,324362.226,80.11746979,13299.5,23397.71875,270.7970581,3156.628418,78.51512146,22.43289185,80.11746979,0.009060418,1987.62854,1808.741943,0.00990713,33.61917877,67238.35938,33.61917877,0.000128323,36697.21875,7.352900982,20.28880882,395.5926514,1091.55603,108,070802060501,100.9480133
977,F070802060501_542,1922.924777,229550.2633,56.69891357,9412.019531,17374.81445,191.642334,2233.937256,55.56493378,15.87569618,56.69891357,0.006412033,1406.612671,1280.017578,0.007011116,9.978287697,19956.57617,9.978287697,3.80867E-05,26786.83398,7.353039265,20.92692757,943.249939,2684.512207,108,070802060501,71.44062805
978,F070802060501_543,2462.981113,285196.5184,70.44354248,11693.62793,20208.8418,238.0991669,2775.475586,69.03466797,19.72419167,70.44354248,0.007966401,1747.643921,1590.355957,0.008710952,87.50917816,175018.3594,87.50917816,0.000334019,31902.46875,7.352837086,20.0599556,133.6274414,364.5614014,108,070802060501,88.75885773
979,F070802060501_547,2065.725757,167464.9215,41.36383438,6866.396484,13080.07324,139.8097534,1629.735107,40.53655624,11.58187389,41.36383438,0.004677801,1026.209106,933.8502808,0.005115034,14.89352417,29787.04883,14.89352417,5.68479E-05,19946.46875,7.352780819,21.35938644,461.0323486,1339.27124,108,070802060501,52.11843109
980,F070802060502_9,4470.87323,173152.096,42.76856613,7099.582031,12966.57617,144.5577545,1685.081543,41.91319656,11.97519875,42.76856613,0.004836661,1061.023438,965.531311,0.005288562,17.30330276,34606.60547,17.30330276,6.6046E-05,20066.1582,7.353031158,20.78250313,410.302124,1159.672119,108,070802060502,53.88839722
981,F070802060502_41,1480.314529,84230.79955,20.80500793,3453.631348,5565.994629,70.32093048,819.7172852,20.38890839,5.82540226,20.80500793,0.002352821,516.140625,469.6879578,0.00257265,32.92181778,65843.63281,32.92181778,0.000125661,9019.625977,7.353033543,19.20344353,104.9040298,273.9710693,108,070802060502,26.21430969
982,F070802060502_56,1195.930273,81988.00091,20.25103569,3361.671875,5545.543945,68.44850159,797.8908081,19.84601593,5.670289993,20.25103569,0.002290173,502.4123535,457.1952515,0.002504223,12.26605225,24532.10547,12.26605225,4.6819E-05,8907.21582,7.352814674,19.48230171,274.0630798,726.1680908,108,070802060502,25.51630592
983,F070802060502_72,2153.987476,163544.7713,40.3955574,6705.662598,10798.54004,136.5369873,1591.584961,39.58764648,11.31075573,40.3955574,0.0045683,1002.188354,911.991394,0.004995305,10.51445103,21028.90234,10.51445103,4.01332E-05,17504.20313,7.352769375,19.19338608,637.7567749,1664.775757,108,070802060502,50.89840317
984,F070802060502_83,1170.649647,57381.68628,14.1732769,2352.763916,4112.234375,47.9056778,558.427124,13.88981152,3.968517542,14.1732769,0.001602844,422.1013184,384.1122131,0.002103921,18.70286942,37405.73828,18.70286942,7.13881E-05,6464.998047,6.125199318,16.83101463,125.7969513,345.6687927,108,070802060502,17.85832977
985,F070802060502_85,2144.592422,107740.1307,26.61181259,4417.561035,7721.148926,89.94792938,1048.505371,26.07957649,7.451307297,26.61181259,0.003009508,792.546936,721.2177124,0.003950369,34.10390854,68207.82031,34.10390854,0.000130173,12138.70996,6.125142097,16.83085442,129.5323944,355.9331055,108,070802060502,33.53088379
986,F070802060502_86,1322.94116,65600.01943,16.20320511,2689.731934,4754.02002,54.76683426,638.406311,15.87914085,4.536897659,16.20320511,0.001832407,482.5725708,439.1410522,0.002405333,23.67670822,47353.41406,23.67670822,9.0373E-05,7443.751953,6.124984264,16.95070839,113.6024475,314.3913269,108,070802060502,20.41603851
987,F070802060502_87,1317.628362,61243.18991,15.12706757,2511.093262,4388.967285,51.1294899,596.0064697,14.82452583,4.235579014,15.12706757,0.001710707,446.9961853,406.7665405,0.002228006,11.19968319,22399.36719,11.19968319,4.27487E-05,6900.060547,6.173303604,16.9631958,224.2110901,616.0942383,108,070802060502,19.06010437
988,F070802060502_88,1839.866054,208404.9704,51.47602844,8545.020508,15774.31543,173.9889832,2028.155518,50.4465065,14.41328812,51.47602844,0.005821381,1533.069092,1395.092896,0.007641425,39.46001434,78920.03125,39.46001434,0.000150617,24319.33594,6.125054836,17.43205452,216.5488434,616.3032837,108,070802060502,64.85979462
989,F070802060502_89,4963.827707,84509.01042,20.87372589,3465.038574,5988.254395,70.55319214,822.4248047,20.45625114,5.844643116,20.87372589,0.002360592,621.6660767,565.7161255,0.003098631,20.04496765,40089.93359,20.04496765,7.65108E-05,9453.292969,6.125048161,16.71031189,172.863266,471.6043091,108,070802060502,26.30089378
990,F070802060502_92,1427.152163,104530.8773,25.81912613,4285.975098,6901.969238,87.26864624,1017.27356,25.30274391,7.229355335,25.81912613,0.002919863,674.743103,614.0162354,0.003363188,43.29800034,86596,43.29800034,0.000165267,11187.94434,6.980230808,18.22092628,98.98783112,258.3940125,108,070802060502,32.53210068
991,F070802060502_93,2062.846375,253459.4088,62.60447311,10392.34277,17755.88086,211.6031189,2466.616211,61.35238266,17.52925301,62.60447311,0.007079888,1553.128784,1413.347168,0.007741411,50.55397415,101107.9531,50.55397415,0.000192962,28148.22266,7.353000641,19.91600037,205.5692596,556.7954712,108,070802060502,78.88163757
992,F070802060502_96,2782.175074,349708.7712,86.37806702,14338.75879,21682.62305,291.9578552,3403.295898,84.65050507,24.18585968,86.37806702,0.009768424,2257.335449,2054.175293,0.011251457,20.92577934,41851.55859,20.92577934,7.98728E-05,36021.38281,6.980299473,17.53569031,685.2198486,1721.387817,108,070802060502,108.8363647
993,F070802060502_108,2191.88529,193691.0519,47.84169006,7941.720703,13724.82422,161.7049103,1884.962646,46.88485718,13.3956728,47.84169006,0.005410377,1186.876099,1080.057251,0.005915862,28.88295364,57765.91016,28.88295364,0.000110245,21666.54492,7.353055477,20.0605526,274.9622192,750.1499023,108,070802060502,60.28052902
994,F070802060502_118,798.9213743,35011.90952,8.647941589,1435.55835,2452.729248,29.23004341,340.7289124,8.474983215,2.421423674,8.647941589,0.000977988,230.0500946,209.3455811,0.001146661,,,,,3888.287598,6.857361794,18.57353592,,,108,070802060502,10.89640713
995,F070802060502_120,2808.114196,455976.6943,112.6262436,18695.95703,30107.24609,380.6766968,4437.474121,110.3737183,31.53534889,112.6262436,0.012736808,2794.137451,2542.665039,0.013927091,106.2669373,212533.875,106.2669373,0.000405616,48803.20313,7.352898121,19.19372177,175.9338989,459.2510681,108,070802060502,141.9090729
996,F070802060502_128,2857.774002,287603.9217,71.03816986,11792.33594,19539.91602,240.1090088,2798.903809,69.61740875,19.89068794,71.03816986,0.008033647,2115.677246,1925.266235,0.010545376,29.6866188,59373.23828,29.6866188,0.000113313,31332.25195,6.125041485,16.27424431,397.2273254,1055.433472,108,070802060502,89.50809479
997,F070802060502_149,1419.138009,110488.5194,27.29066467,4530.250488,6850.501465,92.2424469,1075.252197,26.74485207,7.641386032,27.29066467,0.003086278,677.0643921,616.1286011,0.003374758,7.467920303,14935.84082,7.467920303,2.85047E-05,11380.75195,7.352767944,18.47138977,606.6281128,1523.952026,108,070802060502,34.3862381
998,F070802060502_177,2383.160827,287521.2657,71.0177536,11788.94727,19215.98242,240.0400085,2798.099609,69.59739685,19.88497162,71.0177536,0.008031338,1855.9198,1688.886963,0.009250641,39.19924545,78398.49219,39.19924545,0.000149622,31004.92969,6.980305672,18.35820389,300.7442322,790.9573364,108,070802060502,89.48236847
999,F070802060502_192,2976.071183,535767.0562,132.3344574,21967.51953,37532.69922,447.2904663,5213.977539,129.6877747,37.0536499,132.3344574,0.014965594,3283.073486,2987.596924,0.016364142,38.92332458,77846.64844,38.92332458,0.000148569,59500.21875,7.352906227,19.91574478,564.3793335,1528.651978,108,070802060502,166.7414246
1000,F070802060502_198,1883.271544,184561.7806,45.58676147,7567.402344,13820.99414,154.083252,1796.118408,44.67502594,12.76429367,45.58676147,0.005155369,1130.961182,1029.174683,0.00563716,16.83627319,33672.54688,16.83627319,6.42633E-05,21388.39648,7.352884293,20.78208542,449.4701538,1270.375977,108,070802060502,57.43931961
1001,F070802060502_199,1236.85394,67587.14983,16.69402695,2771.208496,5170.13916,56.42581177,657.7446899,16.36014557,4.674327374,16.69402695,0.001887914,414.1700745,376.8947754,0.002064388,7.877003193,15754.00684,7.877003193,3.00662E-05,7941.347656,7.352737904,21.07046318,351.8099976,1008.16864,108,070802060502,21.03447342
1002,F070802060502_203,1501.254784,108219.3401,26.73017693,4437.209473,8104.056152,90.34799957,1053.168945,26.19557381,7.484449387,26.73017693,0.003022893,663.152771,603.4689941,0.003305417,9.705366135,19410.73242,9.705366135,3.7045E-05,12541.26563,7.352837563,20.78195572,457.1913452,1292.199097,108,070802060502,33.68002319
1003,F070802060502_205,1955.539181,207636.3077,51.28616714,8513.503906,15381.74707,173.3472443,2020.674927,50.26044464,14.3601265,51.28616714,0.00579991,1272.350708,1157.839111,0.006341901,17.83089256,35661.78516,17.83089256,6.80598E-05,23895.25,7.352924824,20.63779831,477.4580994,1340.104004,108,070802060502,64.62057495
1004,F070802060502_211,1322.831492,93700.11839,23.14392853,3841.89209,7167.67334,78.22647858,911.8707886,22.68104935,6.48029995,23.14392853,0.002617327,574.1859741,522.5092163,0.002861971,16.12483788,32249.67773,16.12483788,6.15478E-05,11009.56543,7.352773666,21.07056618,238.2592621,682.7706299,108,070802060502,29.16135025
1005,F070802060502_213,2547.602933,223127.076,55.11238861,9148.65625,16888.64063,186.2798767,2171.428223,54.01013947,15.43146896,55.11238861,0.006232614,1367.270386,1244.216064,0.006815019,26.19130898,52382.61719,26.19130898,9.99711E-05,26037.29688,7.352948189,20.92666817,349.3012085,994.119751,108,070802060502,69.44160461
1006,F070802060502_220,1570.772785,154385.0946,38.13311768,6330.097656,10592.8457,128.8899384,1502.444824,37.3704567,10.6772728,38.13311768,0.004312443,1126.841187,1025.425537,0.005616624,17.59365273,35187.30469,17.59365273,6.71542E-05,16922.94336,6.173142433,16.50333786,359.7944031,961.8777466,108,070802060502,48.04772949
1007,F070802060502_247,2225.269419,161321.7561,39.84647369,6614.514648,11952.67578,134.681076,1569.95105,39.04954529,11.15701294,39.84647369,0.004506204,988.5444946,899.5755005,0.004927299,23.57281685,47145.63672,23.57281685,8.99764E-05,18567.19141,7.352928638,20.63994789,280.5992432,787.6526489,108,070802060502,50.20655823
1008,F070802060502_253,2459.342272,265619.1001,65.60791779,10890.91406,19249.36133,221.7547607,2584.951904,64.29576111,18.37021637,65.60791779,0.007419545,1627.670654,1481.180298,0.008112957,28.25603867,56512.07813,28.25603867,0.000107852,30140.27539,7.352861881,20.34882355,385.4367065,1066.684448,108,070802060502,82.66597748
1009,F070802060502_262,2118.569493,32604.10401,8.053214073,1336.833496,2494.081055,27.21986389,317.2966309,7.892149925,2.254899979,8.053214073,0.000910731,227.2659302,206.8119965,0.001132784,,,,,3830.914551,6.464003563,18.52365685,,,108,070802060502,10.1470499
1010,F070802060502_270,3271.061972,477595.1496,117.9660034,19582.35742,34995.79297,398.7250977,4647.860352,115.6066818,33.03047943,117.9660034,0.013340677,2926.594238,2663.200684,0.014587307,79.43756104,158875.125,79.43756104,0.00030321,54578.14844,7.352941036,20.49344254,246.5125732,687.0571899,108,070802060502,148.6371613
1011,F070802060502_295,1907.150777,179679.007,44.38071442,7367.19873,12876.62012,150.0068207,1748.600098,43.49309921,12.42660046,44.38071442,0.005018978,1101.010742,1001.9198,0.005487875,39.23779297,78475.58594,39.23779297,0.000149769,20243.81836,7.35308218,20.20502853,187.7577209,515.9265137,108,070802060502,55.91970062
1012,F070802060502_301,2327.198977,301160.607,74.38667297,12348.1875,22552.55078,251.4269562,2930.834961,72.89894104,20.82826805,74.38667297,0.008412327,1943.978149,1769.020142,0.009689559,65.48197174,130963.9375,65.48197174,0.000249942,34900.73828,6.980241299,19.72885323,188.5738525,532.9824219,108,070802060502,93.727211
1013,F070802060502_304,1946.558076,230369.0645,56.90115738,9445.591797,17251.29492,192.3259125,2241.905518,55.763134,15.93232441,56.90115738,0.006434904,1411.649902,1284.60144,0.007036224,15.32062626,30641.25195,15.32062626,5.84782E-05,26696.88672,7.352935791,20.78223228,616.527771,1742.54541,108,070802060502,71.69545746
1014,F070802060502_320,2311.826916,306967.4528,75.820961,12586.2793,23481.75195,256.2748413,2987.345947,74.30454254,21.22986984,75.820961,0.00857453,1881.022583,1711.730591,0.009375764,39.65230179,79304.60938,39.65230179,0.000151351,36068.03125,7.352955818,21.0710907,317.4161072,909.6074829,108,070802060502,95.53440857
1015,F070802060502_327,1094.057397,65192.07581,16.10244179,2673.005371,4566.975098,54.42625427,634.4362183,15.78039265,4.508683681,16.10244179,0.001821012,399.4876709,363.533783,0.001991205,16.06142998,32122.85938,16.06142998,6.13058E-05,7239.980469,7.352838993,19.91556358,166.4238739,450.7680969,108,070802060502,20.28907585
1016,F070802060502_329,2418.433906,323913.4319,80.00661469,13281.09766,23473.94336,270.4223633,3152.260498,78.40647888,22.40185165,80.00661469,0.009047882,2382.777832,2168.327881,0.011876712,40.75114822,81502.29688,40.75114822,0.000155545,36755.03906,6.125041008,16.95086861,325.9073181,901.9387207,108,070802060502,100.8083344
1017,F070802060502_345,2415.872234,323734.2385,79.96235657,13273.75098,24503.66211,270.2727661,3150.516846,78.36310577,22.38945961,79.96235657,0.009042876,1983.783691,1805.243164,0.009887966,42.72964096,85459.28125,42.72964096,0.000163097,37777.41406,7.352888107,20.92649651,310.64505,884.1032715,108,070802060502,100.7525635
1018,F070802060502_346,2391.60399,315581.3438,77.94859314,12939.4668,24140.67969,263.4662476,3071.174561,76.38961792,21.82560539,77.94859314,0.008815141,1933.818604,1759.774902,0.009638919,48.48720932,96974.41406,48.48720932,0.000185074,37080.14844,7.352910042,21.070961,266.8634949,764.7408447,108,070802060502,98.21522522
1019,F070802060502_372,3169.638498,329381.8082,81.35730743,13505.31348,23339.78516,274.9877014,3205.478027,79.73016357,22.78004646,81.35730743,0.00920063,2245.05957,2043.00415,0.011190268,26.4961319,52992.26563,26.4961319,0.000101135,36845.09766,6.610517025,18.03476334,509.7088623,1390.583984,108,070802060502,102.5102081
1020,F070802060502_380,2294.880265,310237.1052,76.62856293,12720.3418,22732.62891,259.0045471,3019.165283,75.09599304,21.45599747,76.62856293,0.008665861,1901.043823,1729.949829,0.009475557,62.96160507,125923.2031,62.96160507,0.000240322,35452.96875,7.353012085,20.49363899,202.0333099,563.0886841,108,070802060502,96.55198669
1021,F070802060502_411,2503.869268,399499.3194,98.67633057,16380.27051,29595.00781,333.526001,3887.847412,96.70280457,27.62937164,98.67633057,0.011159224,2448.061523,2227.736084,0.012202111,83.26321411,166526.4219,83.26321411,0.000317812,45975.27734,7.352877617,20.63766861,196.728775,552.1679688,108,070802060502,124.3321762
